modality,sample_id,participant_id,true_label_id,true_label,image_pred_id_static,image_pred_static,static_correct,reenactment_id,perspective,image_pred_id_dynamic,image_pred_dynamic,dynamic_correct,transition,fea_pred_id_static,fea_pred_static,fea_pred_id_dynamic,fea_pred_dynamic,multimodal_pred_id_static,multimodal_pred_static,multimodal_pred_id_dynamic,multimodal_pred_dynamic
Multimodal,1700756728630-2-18-4-14-0-0,18,0,Anger,,,True,1700756728630-2-18-4-14-0,Central,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700756728630-2-18-4-14-0-1,18,0,Anger,,,True,1700756728630-2-18-4-14-0,Side,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700756730921-2-18-4-15-1-0,18,1,Disgust,,,True,1700756730921-2-18-4-15-1,Central,,,False,static_only_correct,,,,,1.0,Disgust,0.0,Anger
Multimodal,1700756730921-2-18-4-15-1-1,18,1,Disgust,,,False,1700756730921-2-18-4-15-1,Side,,,False,both_wrong,,,,,5.0,Sadness,0.0,Anger
Multimodal,1700756736108-2-18-4-18-4-0,18,4,Neutral,,,True,1700756736108-2-18-4-18-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700756736108-2-18-4-18-4-1,18,4,Neutral,,,True,1700756736108-2-18-4-18-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1700756739446-2-18-4-20-5-0,18,5,Sadness,,,True,1700756739446-2-18-4-20-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700756739446-2-18-4-20-5-1,18,5,Sadness,,,True,1700756739446-2-18-4-20-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1700756740978-2-18-4-21-6-0,18,6,Surprise,,,True,1700756740978-2-18-4-21-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700756740978-2-18-4-21-6-1,18,6,Surprise,,,True,1700756740978-2-18-4-21-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700756743678-2-18-4-22-0-0,18,0,Anger,,,True,1700756743678-2-18-4-22-0,Central,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700756743678-2-18-4-22-0-1,18,0,Anger,,,True,1700756743678-2-18-4-22-0,Side,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1700756746478-2-18-4-24-3-0,18,3,Happiness,,,True,1700756746478-2-18-4-24-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700756746478-2-18-4-24-3-1,18,3,Happiness,,,True,1700756746478-2-18-4-24-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1700756752506-2-18-4-27-6-0,18,6,Surprise,,,True,1700756752506-2-18-4-27-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1700756752506-2-18-4-27-6-1,18,6,Surprise,,,True,1700756752506-2-18-4-27-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1701085397170-2-23-1-1-5-0,23,5,Sadness,,,True,1701085397170-2-23-1-1-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1701085397170-2-23-1-1-5-1,23,5,Sadness,,,True,1701085397170-2-23-1-1-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1701085399209-2-23-1-2-3-0,23,3,Happiness,,,True,1701085399209-2-23-1-2-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1701085399209-2-23-1-2-3-1,23,3,Happiness,,,True,1701085399209-2-23-1-2-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1701085406198-2-23-1-5-5-0,23,5,Sadness,,,True,1701085406198-2-23-1-5-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1701085406198-2-23-1-5-5-1,23,5,Sadness,,,True,1701085406198-2-23-1-5-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1701085409026-2-23-1-6-3-0,23,3,Happiness,,,True,1701085409026-2-23-1-6-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1701085409026-2-23-1-6-3-1,23,3,Happiness,,,True,1701085409026-2-23-1-6-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1701085411341-2-23-1-7-5-0,23,5,Sadness,,,True,1701085411341-2-23-1-7-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1701085411341-2-23-1-7-5-1,23,5,Sadness,,,True,1701085411341-2-23-1-7-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1701085482708-2-23-2-0-4-0,23,4,Neutral,,,True,1701085482708-2-23-2-0-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1701085482708-2-23-2-0-4-1,23,4,Neutral,,,True,1701085482708-2-23-2-0-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1701085488586-2-23-2-2-6-0,23,6,Surprise,,,True,1701085488586-2-23-2-2-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1701085488586-2-23-2-2-6-1,23,6,Surprise,,,False,1701085488586-2-23-2-2-6,Side,,,True,dynamic_only_correct,,,,,2.0,Fear,6.0,Surprise
Multimodal,1701085490489-2-23-2-3-2-0,23,2,Fear,,,True,1701085490489-2-23-2-3-2,Central,,,False,static_only_correct,,,,,2.0,Fear,3.0,Happiness
Multimodal,1701085490489-2-23-2-3-2-1,23,2,Fear,,,True,1701085490489-2-23-2-3-2,Side,,,False,static_only_correct,,,,,2.0,Fear,3.0,Happiness
Multimodal,1701085495679-2-23-2-5-1-0,23,1,Disgust,,,False,1701085495679-2-23-2-5-1,Central,,,False,both_wrong,,,,,0.0,Anger,0.0,Anger
Multimodal,1701085495679-2-23-2-5-1-1,23,1,Disgust,,,False,1701085495679-2-23-2-5-1,Side,,,False,both_wrong,,,,,0.0,Anger,0.0,Anger
Multimodal,1701085500311-2-23-2-7-4-0,23,4,Neutral,,,True,1701085500311-2-23-2-7-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1701085500311-2-23-2-7-4-1,23,4,Neutral,,,True,1701085500311-2-23-2-7-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1701085503372-2-23-2-8-6-0,23,6,Surprise,,,True,1701085503372-2-23-2-8-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1701085503372-2-23-2-8-6-1,23,6,Surprise,,,True,1701085503372-2-23-2-8-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1701085508188-2-23-2-10-2-0,23,2,Fear,,,True,1701085508188-2-23-2-10-2,Central,,,False,static_only_correct,,,,,2.0,Fear,3.0,Happiness
Multimodal,1701085508188-2-23-2-10-2-1,23,2,Fear,,,True,1701085508188-2-23-2-10-2,Side,,,False,static_only_correct,,,,,2.0,Fear,3.0,Happiness
Multimodal,1701085510979-2-23-2-11-4-0,23,4,Neutral,,,True,1701085510979-2-23-2-11-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1701085510979-2-23-2-11-4-1,23,4,Neutral,,,True,1701085510979-2-23-2-11-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1701085605407-2-23-3-1-1-0,23,1,Disgust,,,False,1701085605407-2-23-3-1-1,Central,,,True,dynamic_only_correct,,,,,0.0,Anger,1.0,Disgust
Multimodal,1701085605407-2-23-3-1-1-1,23,1,Disgust,,,False,1701085605407-2-23-3-1-1,Side,,,False,both_wrong,,,,,0.0,Anger,0.0,Anger
Multimodal,1701085606801-2-23-3-2-0-0,23,0,Anger,,,True,1701085606801-2-23-3-2-0,Central,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1701085606801-2-23-3-2-0-1,23,0,Anger,,,True,1701085606801-2-23-3-2-0,Side,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1701085609204-2-23-3-3-6-0,23,6,Surprise,,,True,1701085609204-2-23-3-3-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1701085609204-2-23-3-3-6-1,23,6,Surprise,,,True,1701085609204-2-23-3-3-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1701085611540-2-23-3-4-3-0,23,3,Happiness,,,True,1701085611540-2-23-3-4-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1701085611540-2-23-3-4-3-1,23,3,Happiness,,,False,1701085611540-2-23-3-4-3,Side,,,True,dynamic_only_correct,,,,,0.0,Anger,3.0,Happiness
Multimodal,1701085612711-2-23-3-5-2-0,23,2,Fear,,,True,1701085612711-2-23-3-5-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1701085612711-2-23-3-5-2-1,23,2,Fear,,,True,1701085612711-2-23-3-5-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1701085617891-2-23-3-7-5-0,23,5,Sadness,,,False,1701085617891-2-23-3-7-5,Central,,,True,dynamic_only_correct,,,,,0.0,Anger,5.0,Sadness
Multimodal,1701085617891-2-23-3-7-5-1,23,5,Sadness,,,False,1701085617891-2-23-3-7-5,Side,,,True,dynamic_only_correct,,,,,4.0,Neutral,5.0,Sadness
Multimodal,1701085619479-2-23-3-8-0-0,23,0,Anger,,,True,1701085619479-2-23-3-8-0,Central,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1701085619479-2-23-3-8-0-1,23,0,Anger,,,False,1701085619479-2-23-3-8-0,Side,,,True,dynamic_only_correct,,,,,4.0,Neutral,0.0,Anger
Multimodal,1701085621175-2-23-3-9-1-0,23,1,Disgust,,,True,1701085621175-2-23-3-9-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1701085621175-2-23-3-9-1-1,23,1,Disgust,,,False,1701085621175-2-23-3-9-1,Side,,,True,dynamic_only_correct,,,,,0.0,Anger,1.0,Disgust
Multimodal,1701085622872-2-23-3-10-0-0,23,0,Anger,,,True,1701085622872-2-23-3-10-0,Central,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1701085622872-2-23-3-10-0-1,23,0,Anger,,,True,1701085622872-2-23-3-10-0,Side,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1701085625896-2-23-3-11-3-0,23,3,Happiness,,,True,1701085625896-2-23-3-11-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1701085625896-2-23-3-11-3-1,23,3,Happiness,,,True,1701085625896-2-23-3-11-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1701085629667-2-23-3-13-6-0,23,6,Surprise,,,False,1701085629667-2-23-3-13-6,Central,,,False,both_wrong,,,,,2.0,Fear,2.0,Fear
Multimodal,1701085629667-2-23-3-13-6-1,23,6,Surprise,,,False,1701085629667-2-23-3-13-6,Side,,,False,both_wrong,,,,,2.0,Fear,2.0,Fear
Multimodal,1701085630752-2-23-3-14-4-0,23,4,Neutral,,,True,1701085630752-2-23-3-14-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1701085630752-2-23-3-14-4-1,23,4,Neutral,,,True,1701085630752-2-23-3-14-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1701085633973-2-23-3-15-5-0,23,5,Sadness,,,False,1701085633973-2-23-3-15-5,Central,,,True,dynamic_only_correct,,,,,0.0,Anger,5.0,Sadness
Multimodal,1701085633973-2-23-3-15-5-1,23,5,Sadness,,,False,1701085633973-2-23-3-15-5,Side,,,True,dynamic_only_correct,,,,,4.0,Neutral,5.0,Sadness
Multimodal,1701085635772-2-23-3-16-2-0,23,2,Fear,,,False,1701085635772-2-23-3-16-2,Central,,,False,both_wrong,,,,,1.0,Disgust,3.0,Happiness
Multimodal,1701085635772-2-23-3-16-2-1,23,2,Fear,,,False,1701085635772-2-23-3-16-2,Side,,,False,both_wrong,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1701085639668-2-23-3-18-1-0,23,1,Disgust,,,True,1701085639668-2-23-3-18-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1701085639668-2-23-3-18-1-1,23,1,Disgust,,,True,1701085639668-2-23-3-18-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1701085643199-2-23-3-20-2-0,23,2,Fear,,,False,1701085643199-2-23-3-20-2,Central,,,False,both_wrong,,,,,1.0,Disgust,4.0,Neutral
Multimodal,1701085643199-2-23-3-20-2-1,23,2,Fear,,,True,1701085643199-2-23-3-20-2,Side,,,False,static_only_correct,,,,,2.0,Fear,4.0,Neutral
Multimodal,1701085783312-2-23-4-0-1-0,23,1,Disgust,,,True,1701085783312-2-23-4-0-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1701085783312-2-23-4-0-1-1,23,1,Disgust,,,True,1701085783312-2-23-4-0-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1701085784771-2-23-4-1-5-0,23,5,Sadness,,,True,1701085784771-2-23-4-1-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1701085784771-2-23-4-1-5-1,23,5,Sadness,,,True,1701085784771-2-23-4-1-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1701085786811-2-23-4-2-4-0,23,4,Neutral,,,False,1701085786811-2-23-4-2-4,Central,,,True,dynamic_only_correct,,,,,0.0,Anger,4.0,Neutral
Multimodal,1701085786811-2-23-4-2-4-1,23,4,Neutral,,,True,1701085786811-2-23-4-2-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1701085788374-2-23-4-3-6-0,23,6,Surprise,,,True,1701085788374-2-23-4-3-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1701085788374-2-23-4-3-6-1,23,6,Surprise,,,False,1701085788374-2-23-4-3-6,Side,,,False,both_wrong,,,,,2.0,Fear,2.0,Fear
Multimodal,1701085789639-2-23-4-4-4-0,23,4,Neutral,,,True,1701085789639-2-23-4-4-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1701085789639-2-23-4-4-4-1,23,4,Neutral,,,True,1701085789639-2-23-4-4-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1701085791397-2-23-4-5-4-0,23,4,Neutral,,,True,1701085791397-2-23-4-5-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1701085791397-2-23-4-5-4-1,23,4,Neutral,,,True,1701085791397-2-23-4-5-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1701085793939-2-23-4-6-3-0,23,3,Happiness,,,True,1701085793939-2-23-4-6-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1701085793939-2-23-4-6-3-1,23,3,Happiness,,,True,1701085793939-2-23-4-6-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1701085795548-2-23-4-7-0-0,23,0,Anger,,,True,1701085795548-2-23-4-7-0,Central,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1701085795548-2-23-4-7-0-1,23,0,Anger,,,False,1701085795548-2-23-4-7-0,Side,,,True,dynamic_only_correct,,,,,4.0,Neutral,0.0,Anger
Multimodal,1701085796688-2-23-4-8-5-0,23,5,Sadness,,,True,1701085796688-2-23-4-8-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1701085796688-2-23-4-8-5-1,23,5,Sadness,,,True,1701085796688-2-23-4-8-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1701085798672-2-23-4-9-2-0,23,2,Fear,,,True,1701085798672-2-23-4-9-2,Central,,,False,static_only_correct,,,,,2.0,Fear,1.0,Disgust
Multimodal,1701085798672-2-23-4-9-2-1,23,2,Fear,,,False,1701085798672-2-23-4-9-2,Side,,,True,dynamic_only_correct,,,,,6.0,Surprise,2.0,Fear
Multimodal,1701085800908-2-23-4-10-0-0,23,0,Anger,,,True,1701085800908-2-23-4-10-0,Central,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1701085800908-2-23-4-10-0-1,23,0,Anger,,,True,1701085800908-2-23-4-10-0,Side,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1701085802372-2-23-4-11-3-0,23,3,Happiness,,,True,1701085802372-2-23-4-11-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1701085802372-2-23-4-11-3-1,23,3,Happiness,,,True,1701085802372-2-23-4-11-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1701085804610-2-23-4-12-1-0,23,1,Disgust,,,True,1701085804610-2-23-4-12-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1701085804610-2-23-4-12-1-1,23,1,Disgust,,,True,1701085804610-2-23-4-12-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1701085805933-2-23-4-13-3-0,23,3,Happiness,,,True,1701085805933-2-23-4-13-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1701085805933-2-23-4-13-3-1,23,3,Happiness,,,True,1701085805933-2-23-4-13-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1701085807269-2-23-4-14-0-0,23,0,Anger,,,True,1701085807269-2-23-4-14-0,Central,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1701085807269-2-23-4-14-0-1,23,0,Anger,,,True,1701085807269-2-23-4-14-0,Side,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1701085809428-2-23-4-15-1-0,23,1,Disgust,,,True,1701085809428-2-23-4-15-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1701085809428-2-23-4-15-1-1,23,1,Disgust,,,True,1701085809428-2-23-4-15-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1701085810970-2-23-4-16-2-0,23,2,Fear,,,True,1701085810970-2-23-4-16-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1701085810970-2-23-4-16-2-1,23,2,Fear,,,True,1701085810970-2-23-4-16-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1701085812843-2-23-4-17-5-0,23,5,Sadness,,,True,1701085812843-2-23-4-17-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1701085812843-2-23-4-17-5-1,23,5,Sadness,,,True,1701085812843-2-23-4-17-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1701085820057-2-23-4-21-6-0,23,6,Surprise,,,True,1701085820057-2-23-4-21-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1701085820057-2-23-4-21-6-1,23,6,Surprise,,,True,1701085820057-2-23-4-21-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1701085821482-2-23-4-22-0-0,23,0,Anger,,,True,1701085821482-2-23-4-22-0,Central,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1701085821482-2-23-4-22-0-1,23,0,Anger,,,True,1701085821482-2-23-4-22-0,Side,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1701085823245-2-23-4-23-2-0,23,2,Fear,,,True,1701085823245-2-23-4-23-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1701085823245-2-23-4-23-2-1,23,2,Fear,,,True,1701085823245-2-23-4-23-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1701085827129-2-23-4-25-2-0,23,2,Fear,,,True,1701085827129-2-23-4-25-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1701085827129-2-23-4-25-2-1,23,2,Fear,,,True,1701085827129-2-23-4-25-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1701085829241-2-23-4-26-1-0,23,1,Disgust,,,True,1701085829241-2-23-4-26-1,Central,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1701085829241-2-23-4-26-1-1,23,1,Disgust,,,True,1701085829241-2-23-4-26-1,Side,,,True,both_correct,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1701085830697-2-23-4-27-6-0,23,6,Surprise,,,True,1701085830697-2-23-4-27-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1701085830697-2-23-4-27-6-1,23,6,Surprise,,,True,1701085830697-2-23-4-27-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1701094438118-2-27-1-0-0-0,27,0,Anger,,,True,1701094438118-2-27-1-0-0,Central,,,False,static_only_correct,,,,,0.0,Anger,1.0,Disgust
Multimodal,1701094438118-2-27-1-0-0-1,27,0,Anger,,,True,1701094438118-2-27-1-0-0,Side,,,False,static_only_correct,,,,,0.0,Anger,1.0,Disgust
Multimodal,1701094443379-2-27-1-2-3-0,27,3,Happiness,,,True,1701094443379-2-27-1-2-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1701094443379-2-27-1-2-3-1,27,3,Happiness,,,True,1701094443379-2-27-1-2-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1701094445452-2-27-1-3-0-0,27,0,Anger,,,True,1701094445452-2-27-1-3-0,Central,,,False,static_only_correct,,,,,0.0,Anger,1.0,Disgust
Multimodal,1701094445452-2-27-1-3-0-1,27,0,Anger,,,True,1701094445452-2-27-1-3-0,Side,,,False,static_only_correct,,,,,0.0,Anger,1.0,Disgust
Multimodal,1701094448444-2-27-1-4-0-0,27,0,Anger,,,True,1701094448444-2-27-1-4-0,Central,,,False,static_only_correct,,,,,0.0,Anger,1.0,Disgust
Multimodal,1701094448444-2-27-1-4-0-1,27,0,Anger,,,True,1701094448444-2-27-1-4-0,Side,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
Multimodal,1701094450282-2-27-1-5-5-0,27,5,Sadness,,,True,1701094450282-2-27-1-5-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1701094450282-2-27-1-5-5-1,27,5,Sadness,,,True,1701094450282-2-27-1-5-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1701094455829-2-27-1-7-5-0,27,5,Sadness,,,False,1701094455829-2-27-1-7-5,Central,,,True,dynamic_only_correct,,,,,4.0,Neutral,5.0,Sadness
Multimodal,1701094455829-2-27-1-7-5-1,27,5,Sadness,,,False,1701094455829-2-27-1-7-5,Side,,,True,dynamic_only_correct,,,,,4.0,Neutral,5.0,Sadness
Multimodal,1701094458007-2-27-1-8-3-0,27,3,Happiness,,,True,1701094458007-2-27-1-8-3,Central,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1701094458007-2-27-1-8-3-1,27,3,Happiness,,,True,1701094458007-2-27-1-8-3,Side,,,True,both_correct,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1701094536373-2-27-2-2-6-0,27,6,Surprise,,,True,1701094536373-2-27-2-2-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1701094536373-2-27-2-2-6-1,27,6,Surprise,,,True,1701094536373-2-27-2-2-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1701094539306-2-27-2-3-2-0,27,2,Fear,,,True,1701094539306-2-27-2-3-2,Central,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1701094539306-2-27-2-3-2-1,27,2,Fear,,,True,1701094539306-2-27-2-3-2,Side,,,True,both_correct,,,,,2.0,Fear,2.0,Fear
Multimodal,1701094549501-2-27-2-7-4-0,27,4,Neutral,,,True,1701094549501-2-27-2-7-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1701094549501-2-27-2-7-4-1,27,4,Neutral,,,True,1701094549501-2-27-2-7-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1701094559720-2-27-2-11-4-0,27,4,Neutral,,,True,1701094559720-2-27-2-11-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1701094559720-2-27-2-11-4-1,27,4,Neutral,,,True,1701094559720-2-27-2-11-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1701094652485-2-27-3-0-4-0,27,4,Neutral,,,True,1701094652485-2-27-3-0-4,Central,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1701094652485-2-27-3-0-4-1,27,4,Neutral,,,True,1701094652485-2-27-3-0-4,Side,,,True,both_correct,,,,,4.0,Neutral,4.0,Neutral
Multimodal,1701094656847-2-27-3-2-0-0,27,0,Anger,,,False,1701094656847-2-27-3-2-0,Central,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1701094656847-2-27-3-2-0-1,27,0,Anger,,,False,1701094656847-2-27-3-2-0,Side,,,False,both_wrong,,,,,3.0,Happiness,1.0,Disgust
Multimodal,1701094657984-2-27-3-3-6-0,27,6,Surprise,,,True,1701094657984-2-27-3-3-6,Central,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1701094657984-2-27-3-3-6-1,27,6,Surprise,,,True,1701094657984-2-27-3-3-6,Side,,,True,both_correct,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1701094661584-2-27-3-5-2-0,27,2,Fear,,,True,1701094661584-2-27-3-5-2,Central,,,False,static_only_correct,,,,,2.0,Fear,6.0,Surprise
Multimodal,1701094661584-2-27-3-5-2-1,27,2,Fear,,,False,1701094661584-2-27-3-5-2,Side,,,False,both_wrong,,,,,6.0,Surprise,6.0,Surprise
Multimodal,1701094664518-2-27-3-6-5-0,27,5,Sadness,,,True,1701094664518-2-27-3-6-5,Central,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1701094664518-2-27-3-6-5-1,27,5,Sadness,,,True,1701094664518-2-27-3-6-5,Side,,,True,both_correct,,,,,5.0,Sadness,5.0,Sadness
Multimodal,1701094668813-2-27-3-8-0-0,27,0,Anger,,,True,1701094668813-2-27-3-8-0,Central,,,False,static_only_correct,,,,,0.0,Anger,1.0,Disgust
Multimodal,1701094668813-2-27-3-8-0-1,27,0,Anger,,,False,1701094668813-2-27-3-8-0,Side,,,False,both_wrong,,,,,1.0,Disgust,1.0,Disgust
Multimodal,1701094669809-2-27-3-9-1-0,27,1,Disgust,,,True,1701094669809-2-27-3-9-1,Central,,,False,static_only_correct,,,,,1.0,Disgust,3.0,Happiness
Multimodal,1701094669809-2-27-3-9-1-1,27,1,Disgust,,,False,1701094669809-2-27-3-9-1,Side,,,False,both_wrong,,,,,3.0,Happiness,3.0,Happiness
Multimodal,1701094672347-2-27-3-10-0-0,27,0,Anger,,,True,1701094672347-2-27-3-10-0,Central,,,True,both_correct,,,,,0.0,Anger,0.0,Anger
