sequence_summary,representation,weighting,true_label,fea_name,value
p90,neutral_centered,participant_balanced,Fear,LipTightenerR,0.0072305959228269245
p90,neutral_centered,participant_balanced,Happiness,LipTightenerR,0.0024945806279238493
p90,neutral_centered,participant_balanced,Neutral,LipTightenerR,3.384000409480713e-20
p90,neutral_centered,participant_balanced,Sadness,LipTightenerR,0.10048765964071898
p90,neutral_centered,participant_balanced,Surprise,LipTightenerR,0.0689474590868946
p90,neutral_centered,participant_balanced,Anger,LipsToward,0.03704617443902593
p90,neutral_centered,participant_balanced,Disgust,LipsToward,0.05563158585136964
p90,neutral_centered,participant_balanced,Fear,LipsToward,0.03035851189126243
p90,neutral_centered,participant_balanced,Happiness,LipsToward,0.023957265057036454
p90,neutral_centered,participant_balanced,Neutral,LipsToward,1.932920222322702e-19
p90,neutral_centered,participant_balanced,Sadness,LipsToward,0.03628673530163432
p90,neutral_centered,participant_balanced,Surprise,LipsToward,0.0882082801813238
p90,neutral_centered,participant_balanced,Anger,LowerLipDepressorL,0.031937003022670864
p90,neutral_centered,participant_balanced,Disgust,LowerLipDepressorL,0.11668080035613605
p90,neutral_centered,participant_balanced,Fear,LowerLipDepressorL,0.13234036162219942
p90,neutral_centered,participant_balanced,Happiness,LowerLipDepressorL,0.20346065755193535
p90,neutral_centered,participant_balanced,Neutral,LowerLipDepressorL,6.237640710356951e-19
p90,neutral_centered,participant_balanced,Sadness,LowerLipDepressorL,0.017434763465089553
p90,neutral_centered,participant_balanced,Surprise,LowerLipDepressorL,0.019482781046847142
p90,neutral_centered,participant_balanced,Anger,LowerLipDepressorR,0.030701436703892058
p90,neutral_centered,participant_balanced,Disgust,LowerLipDepressorR,0.11238554791125349
p90,neutral_centered,participant_balanced,Fear,LowerLipDepressorR,0.13249249106753372
p90,neutral_centered,participant_balanced,Happiness,LowerLipDepressorR,0.19582450864890738
p90,neutral_centered,participant_balanced,Neutral,LowerLipDepressorR,-7.502395317255514e-19
p90,neutral_centered,participant_balanced,Sadness,LowerLipDepressorR,0.015293348178245895
p90,neutral_centered,participant_balanced,Surprise,LowerLipDepressorR,0.02048022699302045
p90,neutral_centered,participant_balanced,Anger,MouthLeft,0.014506599459928327
p90,neutral_centered,participant_balanced,Disgust,MouthLeft,0.016810859379237677
p90,neutral_centered,participant_balanced,Fear,MouthLeft,0.0030303951633945023
p90,neutral_centered,participant_balanced,Happiness,MouthLeft,0.008743055908548776
p90,neutral_centered,participant_balanced,Neutral,MouthLeft,-8.745148939386328e-20
p90,neutral_centered,participant_balanced,Sadness,MouthLeft,0.0038157051299116188
p90,neutral_centered,participant_balanced,Surprise,MouthLeft,0.0035548145175442213
p90,neutral_centered,participant_balanced,Anger,MouthRight,0.005129800608555508
p90,neutral_centered,participant_balanced,Disgust,MouthRight,0.005602891307014763
p90,neutral_centered,participant_balanced,Fear,MouthRight,0.0012467049615014424
p90,neutral_centered,participant_balanced,Happiness,MouthRight,0.003639081073193884
p90,neutral_centered,participant_balanced,Neutral,MouthRight,8.511069535461002e-21
p90,neutral_centered,participant_balanced,Sadness,MouthRight,0.00021410144937858067
p90,neutral_centered,participant_balanced,Surprise,MouthRight,0.004462337206365046
p90,neutral_centered,participant_balanced,Anger,NoseWrinklerL,0.3278828067532879
p90,neutral_centered,participant_balanced,Disgust,NoseWrinklerL,0.521074965777058
p90,neutral_centered,participant_balanced,Fear,NoseWrinklerL,0.03746220711422022
p90,neutral_centered,participant_balanced,Happiness,NoseWrinklerL,0.02569825436173014
p90,neutral_centered,participant_balanced,Neutral,NoseWrinklerL,-1.4852977121022766e-19
p90,neutral_centered,participant_balanced,Sadness,NoseWrinklerL,0.1012513965179391
p90,neutral_centered,participant_balanced,Surprise,NoseWrinklerL,0.026303442905162094
p90,neutral_centered,participant_balanced,Anger,NoseWrinklerR,0.3293654876880079
p90,neutral_centered,participant_balanced,Disgust,NoseWrinklerR,0.5206372565076423
p90,neutral_centered,participant_balanced,Fear,NoseWrinklerR,0.03944335516110742
p90,neutral_centered,participant_balanced,Happiness,NoseWrinklerR,0.01893633766787253
p90,neutral_centered,participant_balanced,Neutral,NoseWrinklerR,-3.8869515356852726e-19
p90,neutral_centered,participant_balanced,Sadness,NoseWrinklerR,0.10840137279970269
p90,neutral_centered,participant_balanced,Surprise,NoseWrinklerR,0.02684907531475822
p90,neutral_centered,participant_balanced,Anger,OuterBrowRaiserL,0.01047237993872332
p90,neutral_centered,participant_balanced,Disgust,OuterBrowRaiserL,0.024282620004594184
p90,neutral_centered,participant_balanced,Fear,OuterBrowRaiserL,0.21811982481522485
p90,neutral_centered,participant_balanced,Happiness,OuterBrowRaiserL,0.033365406586136556
p90,neutral_centered,participant_balanced,Neutral,OuterBrowRaiserL,4.625353049713067e-19
p90,neutral_centered,participant_balanced,Sadness,OuterBrowRaiserL,0.02289721417116854
p90,neutral_centered,participant_balanced,Surprise,OuterBrowRaiserL,0.3067943220972385
p90,neutral_centered,participant_balanced,Anger,OuterBrowRaiserR,0.012564937987070523
p90,neutral_centered,participant_balanced,Disgust,OuterBrowRaiserR,0.028423584743945303
p90,neutral_centered,participant_balanced,Fear,OuterBrowRaiserR,0.22918312997614007
p90,neutral_centered,participant_balanced,Happiness,OuterBrowRaiserR,0.03763669899824549
p90,neutral_centered,participant_balanced,Neutral,OuterBrowRaiserR,3.7065440972206125e-19
p90,neutral_centered,participant_balanced,Sadness,OuterBrowRaiserR,0.028549232756984226
p90,neutral_centered,participant_balanced,Surprise,OuterBrowRaiserR,0.3170424456851644
p90,neutral_centered,participant_balanced,Anger,UpperLidRaiserL,0.07075234123911253
p90,neutral_centered,participant_balanced,Disgust,UpperLidRaiserL,0.020191616131067923
p90,neutral_centered,participant_balanced,Fear,UpperLidRaiserL,0.2939064132406495
p90,neutral_centered,participant_balanced,Happiness,UpperLidRaiserL,0.0393578561110343
p90,neutral_centered,participant_balanced,Neutral,UpperLidRaiserL,6.0648273161126755e-19
p90,neutral_centered,participant_balanced,Sadness,UpperLidRaiserL,0.03262558888683818
p90,neutral_centered,participant_balanced,Surprise,UpperLidRaiserL,0.23257214823099354
p90,neutral_centered,participant_balanced,Anger,UpperLidRaiserR,0.049909252399206766
p90,neutral_centered,participant_balanced,Disgust,UpperLidRaiserR,0.011940561484713492
p90,neutral_centered,participant_balanced,Fear,UpperLidRaiserR,0.2640057668922797
p90,neutral_centered,participant_balanced,Happiness,UpperLidRaiserR,0.023681066859920157
p90,neutral_centered,participant_balanced,Neutral,UpperLidRaiserR,3.154583280302078e-18
p90,neutral_centered,participant_balanced,Sadness,UpperLidRaiserR,0.024124185462811865
p90,neutral_centered,participant_balanced,Surprise,UpperLidRaiserR,0.2303222477497861
p90,neutral_centered,participant_balanced,Anger,UpperLipRaiserL,0.23285984609564167
p90,neutral_centered,participant_balanced,Disgust,UpperLipRaiserL,0.3705668065150496
p90,neutral_centered,participant_balanced,Fear,UpperLipRaiserL,0.1125428325622773
p90,neutral_centered,participant_balanced,Happiness,UpperLipRaiserL,0.3563149567367489
p90,neutral_centered,participant_balanced,Neutral,UpperLipRaiserL,-1.4726485967386277e-19
p90,neutral_centered,participant_balanced,Sadness,UpperLipRaiserL,0.03831010528199865
p90,neutral_centered,participant_balanced,Surprise,UpperLipRaiserL,0.06820012770740615
p90,neutral_centered,participant_balanced,Anger,UpperLipRaiserR,0.24652638837866522
p90,neutral_centered,participant_balanced,Disgust,UpperLipRaiserR,0.39040345433919543
p90,neutral_centered,participant_balanced,Fear,UpperLipRaiserR,0.12178539802349123
p90,neutral_centered,participant_balanced,Happiness,UpperLipRaiserR,0.346862959411523
p90,neutral_centered,participant_balanced,Neutral,UpperLipRaiserR,6.730492800763347e-20
p90,neutral_centered,participant_balanced,Sadness,UpperLipRaiserR,0.04167235263187208
p90,neutral_centered,participant_balanced,Surprise,UpperLipRaiserR,0.07319756747670131
p90,neutral_centered_standardized,sample_weighted,Anger,BrowLowererL,1.6915120067977787
p90,neutral_centered_standardized,sample_weighted,Disgust,BrowLowererL,1.6418500771158235
p90,neutral_centered_standardized,sample_weighted,Fear,BrowLowererL,0.24170749109423256
p90,neutral_centered_standardized,sample_weighted,Happiness,BrowLowererL,0.180973298963936
p90,neutral_centered_standardized,sample_weighted,Neutral,BrowLowererL,-4.7960001982888195e-18
p90,neutral_centered_standardized,sample_weighted,Sadness,BrowLowererL,0.8251451182636613
p90,neutral_centered_standardized,sample_weighted,Surprise,BrowLowererL,0.06738131706096333
p90,neutral_centered_standardized,sample_weighted,Anger,BrowLowererR,1.6980325327392896
p90,neutral_centered_standardized,sample_weighted,Disgust,BrowLowererR,1.61005444715709
p90,neutral_centered_standardized,sample_weighted,Fear,BrowLowererR,0.2699670910401578
p90,neutral_centered_standardized,sample_weighted,Happiness,BrowLowererR,0.1668985685309032
p90,neutral_centered_standardized,sample_weighted,Neutral,BrowLowererR,-2.239267232061565e-18
p90,neutral_centered_standardized,sample_weighted,Sadness,BrowLowererR,0.7773006060334164
p90,neutral_centered_standardized,sample_weighted,Surprise,BrowLowererR,0.07667235954397734
p90,neutral_centered_standardized,sample_weighted,Anger,CheekPuffL,0.7507992386087028
p90,neutral_centered_standardized,sample_weighted,Disgust,CheekPuffL,0.25198198263972993
p90,neutral_centered_standardized,sample_weighted,Fear,CheekPuffL,0.034645230114499916
p90,neutral_centered_standardized,sample_weighted,Happiness,CheekPuffL,0.014101725731121959
p90,neutral_centered_standardized,sample_weighted,Neutral,CheekPuffL,9.38047467861233e-19
p90,neutral_centered_standardized,sample_weighted,Sadness,CheekPuffL,0.8854454463137967
p90,neutral_centered_standardized,sample_weighted,Surprise,CheekPuffL,0.3251617534643188
p90,neutral_centered_standardized,sample_weighted,Anger,CheekPuffR,0.8446543173961095
p90,neutral_centered_standardized,sample_weighted,Disgust,CheekPuffR,0.2535051027676633
p90,neutral_centered_standardized,sample_weighted,Fear,CheekPuffR,0.025425004998382118
p90,neutral_centered_standardized,sample_weighted,Happiness,CheekPuffR,0.04017009914352355
p90,neutral_centered_standardized,sample_weighted,Neutral,CheekPuffR,2.062110014335175e-19
p90,neutral_centered_standardized,sample_weighted,Sadness,CheekPuffR,0.9126270507476592
p90,neutral_centered_standardized,sample_weighted,Surprise,CheekPuffR,0.3825408474837285
p90,neutral_centered_standardized,sample_weighted,Anger,CheekRaiserL,0.9516003650678293
p90,neutral_centered_standardized,sample_weighted,Disgust,CheekRaiserL,1.2579713504880334
p90,neutral_centered_standardized,sample_weighted,Fear,CheekRaiserL,0.07528331549105725
p90,neutral_centered_standardized,sample_weighted,Happiness,CheekRaiserL,1.868540066929653
p90,neutral_centered_standardized,sample_weighted,Neutral,CheekRaiserL,-3.798250748053794e-18
p90,neutral_centered_standardized,sample_weighted,Sadness,CheekRaiserL,0.3053924643490784
p90,neutral_centered_standardized,sample_weighted,Surprise,CheekRaiserL,0.046609249409561744
p90,neutral_centered_standardized,sample_weighted,Anger,CheekRaiserR,0.8918252574058086
p90,neutral_centered_standardized,sample_weighted,Disgust,CheekRaiserR,1.1760989054684852
p90,neutral_centered_standardized,sample_weighted,Fear,CheekRaiserR,0.08544783778572058
p90,neutral_centered_standardized,sample_weighted,Happiness,CheekRaiserR,1.9306857356300657
p90,neutral_centered_standardized,sample_weighted,Neutral,CheekRaiserR,1.9841608385355636e-18
p90,neutral_centered_standardized,sample_weighted,Sadness,CheekRaiserR,0.2856353001831669
p90,neutral_centered_standardized,sample_weighted,Surprise,CheekRaiserR,0.047441735343196414
p90,neutral_centered_standardized,sample_weighted,Anger,CheekSuckL,-6.76039781938672e-06
p90,neutral_centered_standardized,sample_weighted,Disgust,CheekSuckL,0.012032500909334274
p90,neutral_centered_standardized,sample_weighted,Fear,CheekSuckL,0.01706218767677176
p90,neutral_centered_standardized,sample_weighted,Happiness,CheekSuckL,-4.8994862789892225e-06
p90,neutral_centered_standardized,sample_weighted,Neutral,CheekSuckL,3.598499227055749e-22
p90,neutral_centered_standardized,sample_weighted,Sadness,CheekSuckL,9.737864852427704e-06
p90,neutral_centered_standardized,sample_weighted,Surprise,CheekSuckL,0.6613255175726682
p90,neutral_centered_standardized,sample_weighted,Anger,CheekSuckR,0.0003203461113763765
p90,neutral_centered_standardized,sample_weighted,Disgust,CheekSuckR,0.005735983831111508
p90,neutral_centered_standardized,sample_weighted,Fear,CheekSuckR,0.005262028326228646
p90,neutral_centered_standardized,sample_weighted,Happiness,CheekSuckR,0.00021346319215479018
p90,neutral_centered_standardized,sample_weighted,Neutral,CheekSuckR,1.4214095262010022e-21
p90,neutral_centered_standardized,sample_weighted,Sadness,CheekSuckR,-0.0001120291358198767
p90,neutral_centered_standardized,sample_weighted,Surprise,CheekSuckR,0.624006286258066
p90,neutral_centered_standardized,sample_weighted,Anger,ChinRaiserB,1.6791562107654223
p90,neutral_centered_standardized,sample_weighted,Disgust,ChinRaiserB,1.105656080744951
p90,neutral_centered_standardized,sample_weighted,Fear,ChinRaiserB,0.07420321203260936
p90,neutral_centered_standardized,sample_weighted,Happiness,ChinRaiserB,0.20053095631792622
p90,neutral_centered_standardized,sample_weighted,Neutral,ChinRaiserB,-1.9274663767408284e-18
p90,neutral_centered_standardized,sample_weighted,Sadness,ChinRaiserB,1.979651225679531
p90,neutral_centered_standardized,sample_weighted,Surprise,ChinRaiserB,0.12056298852748949
p90,neutral_centered_standardized,sample_weighted,Anger,ChinRaiserT,1.8490624450256787
p90,neutral_centered_standardized,sample_weighted,Disgust,ChinRaiserT,1.4455113522410408
p90,neutral_centered_standardized,sample_weighted,Fear,ChinRaiserT,0.2576394908910009
p90,neutral_centered_standardized,sample_weighted,Happiness,ChinRaiserT,0.5267675265742003
p90,neutral_centered_standardized,sample_weighted,Neutral,ChinRaiserT,-1.405919679876628e-18
p90,neutral_centered_standardized,sample_weighted,Sadness,ChinRaiserT,2.0029763506786975
p90,neutral_centered_standardized,sample_weighted,Surprise,ChinRaiserT,0.28336869615473925
p90,neutral_centered_standardized,sample_weighted,Anger,DimplerL,0.30683297141781296
p90,neutral_centered_standardized,sample_weighted,Disgust,DimplerL,0.4276814929115959
p90,neutral_centered_standardized,sample_weighted,Fear,DimplerL,0.3130373663560437
p90,neutral_centered_standardized,sample_weighted,Happiness,DimplerL,1.9529328408362086
p90,neutral_centered_standardized,sample_weighted,Neutral,DimplerL,4.172406795270934e-18
p90,neutral_centered_standardized,sample_weighted,Sadness,DimplerL,-0.008151943367331906
p90,neutral_centered_standardized,sample_weighted,Surprise,DimplerL,0.12378163520472178
p90,neutral_centered_standardized,sample_weighted,Anger,DimplerR,0.3124210057020259
p90,neutral_centered_standardized,sample_weighted,Disgust,DimplerR,0.43743664201799043
p90,neutral_centered_standardized,sample_weighted,Fear,DimplerR,0.3432654269802824
p90,neutral_centered_standardized,sample_weighted,Happiness,DimplerR,1.9974923505357067
p90,neutral_centered_standardized,sample_weighted,Neutral,DimplerR,2.2222601405114337e-18
p90,neutral_centered_standardized,sample_weighted,Sadness,DimplerR,-0.006226866145408925
p90,neutral_centered_standardized,sample_weighted,Surprise,DimplerR,0.13834933906249958
p90,neutral_centered_standardized,sample_weighted,Anger,EyesClosedL,0.5898728477086048
p90,neutral_centered_standardized,sample_weighted,Disgust,EyesClosedL,0.7827928705218583
p90,neutral_centered_standardized,sample_weighted,Fear,EyesClosedL,0.03378218357624216
