sequence_summary,representation,weighting,true_label,group_id,value,group_label
p90,neutral_centered,participant_balanced,Sadness,AU6,0.08808191487222546,AU6 Cheek Raiser
p90,neutral_centered,participant_balanced,Surprise,AU6,0.013652234472985868,AU6 Cheek Raiser
p90,neutral_centered,participant_balanced,Anger,AU7,0.34560968152833077,AU7 Lid Tightener
p90,neutral_centered,participant_balanced,Disgust,AU7,0.35446132570759564,AU7 Lid Tightener
p90,neutral_centered,participant_balanced,Fear,AU7,0.053048277988050736,AU7 Lid Tightener
p90,neutral_centered,participant_balanced,Happiness,AU7,0.2177809020238333,AU7 Lid Tightener
p90,neutral_centered,participant_balanced,Neutral,AU7,-4.1011228927824597e-19,AU7 Lid Tightener
p90,neutral_centered,participant_balanced,Sadness,AU7,0.1188283218781836,AU7 Lid Tightener
p90,neutral_centered,participant_balanced,Surprise,AU7,0.04160747472077178,AU7 Lid Tightener
p90,neutral_centered,participant_balanced,Anger,AU8,0.03704617443902593,AU8 Lips Toward Each Other
p90,neutral_centered,participant_balanced,Disgust,AU8,0.05563158585136964,AU8 Lips Toward Each Other
p90,neutral_centered,participant_balanced,Fear,AU8,0.03035851189126243,AU8 Lips Toward Each Other
p90,neutral_centered,participant_balanced,Happiness,AU8,0.023957265057036454,AU8 Lips Toward Each Other
p90,neutral_centered,participant_balanced,Neutral,AU8,1.932920222322702e-19,AU8 Lips Toward Each Other
p90,neutral_centered,participant_balanced,Sadness,AU8,0.03628673530163432,AU8 Lips Toward Each Other
p90,neutral_centered,participant_balanced,Surprise,AU8,0.0882082801813238,AU8 Lips Toward Each Other
p90,neutral_centered,participant_balanced,Anger,AU9,0.3286241472206479,AU9 Nose Wrinkler
p90,neutral_centered,participant_balanced,Disgust,AU9,0.5208561111423502,AU9 Nose Wrinkler
p90,neutral_centered,participant_balanced,Fear,AU9,0.03845278113766383,AU9 Nose Wrinkler
p90,neutral_centered,participant_balanced,Happiness,AU9,0.022317296014801334,AU9 Nose Wrinkler
p90,neutral_centered,participant_balanced,Neutral,AU9,1.7851144919623554e-19,AU9 Nose Wrinkler
p90,neutral_centered,participant_balanced,Sadness,AU9,0.1048263846588209,AU9 Nose Wrinkler
p90,neutral_centered,participant_balanced,Surprise,AU9,0.026576259109960157,AU9 Nose Wrinkler
p90,neutral_centered,participant_balanced,Anger,AU10,0.23969311723715345,AU10 Upper Lip Raiser
p90,neutral_centered,participant_balanced,Disgust,AU10,0.3804851304271225,AU10 Upper Lip Raiser
p90,neutral_centered,participant_balanced,Fear,AU10,0.11716411529288427,AU10 Upper Lip Raiser
p90,neutral_centered,participant_balanced,Happiness,AU10,0.3515889580741359,AU10 Upper Lip Raiser
p90,neutral_centered,participant_balanced,Neutral,AU10,-5.095052426209727e-19,AU10 Upper Lip Raiser
p90,neutral_centered,participant_balanced,Sadness,AU10,0.03999122895693536,AU10 Upper Lip Raiser
p90,neutral_centered,participant_balanced,Surprise,AU10,0.07069884759205372,AU10 Upper Lip Raiser
p90,neutral_centered,participant_balanced,Anger,AU12,0.06033328123880507,AU12 Lip Corner Puller
p90,neutral_centered,participant_balanced,Disgust,AU12,0.07757794841591827,AU12 Lip Corner Puller
p90,neutral_centered,participant_balanced,Fear,AU12,0.02792917619374512,AU12 Lip Corner Puller
p90,neutral_centered,participant_balanced,Happiness,AU12,0.7303027024826926,AU12 Lip Corner Puller
p90,neutral_centered,participant_balanced,Neutral,AU12,9.143512890094828e-19,AU12 Lip Corner Puller
p90,neutral_centered,participant_balanced,Sadness,AU12,0.010121299756861438,AU12 Lip Corner Puller
p90,neutral_centered,participant_balanced,Surprise,AU12,0.005316413934703167,AU12 Lip Corner Puller
p90,neutral_centered,participant_balanced,Anger,AU14,0.04415899736825787,AU14 Dimpler
p90,neutral_centered,participant_balanced,Disgust,AU14,0.06339091520337198,AU14 Dimpler
p90,neutral_centered,participant_balanced,Fear,AU14,0.046317644307611816,AU14 Dimpler
p90,neutral_centered,participant_balanced,Happiness,AU14,0.2902193794555701,AU14 Dimpler
p90,neutral_centered,participant_balanced,Neutral,AU14,5.812327246791701e-19,AU14 Dimpler
p90,neutral_centered,participant_balanced,Sadness,AU14,0.0001475472728457718,AU14 Dimpler
p90,neutral_centered,participant_balanced,Surprise,AU14,0.02143953179434754,AU14 Dimpler
p90,neutral_centered,participant_balanced,Anger,AU15,0.16506861645922527,AU15 Lip Corner Depressor
p90,neutral_centered,participant_balanced,Disgust,AU15,0.24792512867334462,AU15 Lip Corner Depressor
p90,neutral_centered,participant_balanced,Fear,AU15,0.05453006271334127,AU15 Lip Corner Depressor
p90,neutral_centered,participant_balanced,Happiness,AU15,0.01110017914267854,AU15 Lip Corner Depressor
p90,neutral_centered,participant_balanced,Neutral,AU15,3.8795370945742306e-19,AU15 Lip Corner Depressor
p90,neutral_centered,participant_balanced,Sadness,AU15,0.5831926005971835,AU15 Lip Corner Depressor
p90,neutral_centered,participant_balanced,Surprise,AU15,0.022910478866218435,AU15 Lip Corner Depressor
p90,neutral_centered,participant_balanced,Anger,AU16,0.031319219863281456,AU16 Lower Lip Depressor
p90,neutral_centered,participant_balanced,Disgust,AU16,0.11453317413369477,AU16 Lower Lip Depressor
p90,neutral_centered,participant_balanced,Fear,AU16,0.13241642634486658,AU16 Lower Lip Depressor
p90,neutral_centered,participant_balanced,Happiness,AU16,0.19964258310042138,AU16 Lower Lip Depressor
p90,neutral_centered,participant_balanced,Neutral,AU16,-4.64182011388251e-19,AU16 Lower Lip Depressor
p90,neutral_centered,participant_balanced,Sadness,AU16,0.016364055821667722,AU16 Lower Lip Depressor
p90,neutral_centered,participant_balanced,Surprise,AU16,0.0199815040199338,AU16 Lower Lip Depressor
p90,neutral_centered,participant_balanced,Anger,AU17,0.4335676301131166,AU17 Chin Raiser
p90,neutral_centered,participant_balanced,Disgust,AU17,0.3556368347517518,AU17 Chin Raiser
p90,neutral_centered,participant_balanced,Fear,AU17,0.053472943226182394,AU17 Chin Raiser
p90,neutral_centered,participant_balanced,Happiness,AU17,0.09285513946446566,AU17 Chin Raiser
p90,neutral_centered,participant_balanced,Neutral,AU17,5.411319024256992e-19,AU17 Chin Raiser
p90,neutral_centered,participant_balanced,Sadness,AU17,0.5052804176640886,AU17 Chin Raiser
p90,neutral_centered,participant_balanced,Surprise,AU17,0.050464383544252936,AU17 Chin Raiser
p90,neutral_centered,participant_balanced,Anger,AU18,0.16954560132821628,AU18 Lip Puckerer
p90,neutral_centered,participant_balanced,Disgust,AU18,0.1394470734093347,AU18 Lip Puckerer
p90,neutral_centered,participant_balanced,Fear,AU18,0.016206543617717412,AU18 Lip Puckerer
p90,neutral_centered,participant_balanced,Happiness,AU18,0.00779590527277256,AU18 Lip Puckerer
p90,neutral_centered,participant_balanced,Neutral,AU18,3.357614164921267e-20,AU18 Lip Puckerer
p90,neutral_centered,participant_balanced,Sadness,AU18,0.10417739923182047,AU18 Lip Puckerer
p90,neutral_centered,participant_balanced,Surprise,AU18,0.1785959989652376,AU18 Lip Puckerer
p90,neutral_centered,participant_balanced,Anger,AU20,0.03619934774435825,AU20 Lip Stretcher
p90,neutral_centered,participant_balanced,Disgust,AU20,0.10345174319607081,AU20 Lip Stretcher
p90,neutral_centered,participant_balanced,Fear,AU20,0.10391444888020061,AU20 Lip Stretcher
p90,neutral_centered,participant_balanced,Happiness,AU20,0.11566431442531136,AU20 Lip Stretcher
p90,neutral_centered,participant_balanced,Neutral,AU20,1.444410767449821e-19,AU20 Lip Stretcher
p90,neutral_centered,participant_balanced,Sadness,AU20,0.07918393376282315,AU20 Lip Stretcher
p90,neutral_centered,participant_balanced,Surprise,AU20,0.01056823597301058,AU20 Lip Stretcher
p90,neutral_centered,participant_balanced,Anger,AU22,0.013633967055335785,AU22 Lip Funneler
p90,neutral_centered,participant_balanced,Disgust,AU22,0.006823326356372416,AU22 Lip Funneler
p90,neutral_centered,participant_balanced,Fear,AU22,0.0027310156022504633,AU22 Lip Funneler
p90,neutral_centered,participant_balanced,Happiness,AU22,0.0007047134095481864,AU22 Lip Funneler
p90,neutral_centered,participant_balanced,Neutral,AU22,-5.287387723829359e-20,AU22 Lip Funneler
p90,neutral_centered,participant_balanced,Sadness,AU22,0.07965472179005037,AU22 Lip Funneler
p90,neutral_centered,participant_balanced,Surprise,AU22,0.0501541971279548,AU22 Lip Funneler
p90,neutral_centered,participant_balanced,Anger,AU23,0.09761216650966492,AU23 Lip Tightener
p90,neutral_centered,participant_balanced,Disgust,AU23,0.03803627493252425,AU23 Lip Tightener
p90,neutral_centered,participant_balanced,Fear,AU23,0.007592426593678931,AU23 Lip Tightener
p90,neutral_centered,participant_balanced,Happiness,AU23,0.002548105750989734,AU23 Lip Tightener
p90,neutral_centered,participant_balanced,Neutral,AU23,-5.53554311261286e-20,AU23 Lip Tightener
p90,neutral_centered,participant_balanced,Sadness,AU23,0.10398127066426105,AU23 Lip Tightener
p90,neutral_centered,participant_balanced,Surprise,AU23,0.07508944621784268,AU23 Lip Tightener
p90,neutral_centered,participant_balanced,Anger,AU24,0.02344484922879747,AU24 Lip Pressor
p90,neutral_centered,participant_balanced,Disgust,AU24,0.050562038475431094,AU24 Lip Pressor
p90,neutral_centered,participant_balanced,Fear,AU24,0.002488947389080779,AU24 Lip Pressor
p90,neutral_centered,participant_balanced,Happiness,AU24,0.001311537701442942,AU24 Lip Pressor
p90,neutral_centered,participant_balanced,Neutral,AU24,1.2117991043455838e-21,AU24 Lip Pressor
p90,neutral_centered,participant_balanced,Sadness,AU24,0.02229195556925901,AU24 Lip Pressor
p90,neutral_centered,participant_balanced,Surprise,AU24,0.004552093460302692,AU24 Lip Pressor
p90,neutral_centered,participant_balanced,Anger,AU26,0.041144285082661824,AU26 Jaw Drop
p90,neutral_centered,participant_balanced,Disgust,AU26,0.12991502639466976,AU26 Jaw Drop
p90,neutral_centered,participant_balanced,Fear,AU26,0.2795587846962128,AU26 Jaw Drop
p90,neutral_centered,participant_balanced,Happiness,AU26,0.10312988603175938,AU26 Jaw Drop
p90,neutral_centered,participant_balanced,Neutral,AU26,7.163208246402765e-19,AU26 Jaw Drop
p90,neutral_centered,participant_balanced,Sadness,AU26,0.0408150824586117,AU26 Jaw Drop
p90,neutral_centered,participant_balanced,Surprise,AU26,0.49965556084265483,AU26 Jaw Drop
p90,neutral_centered,participant_balanced,Anger,AU28,0.14113006730954797,AU28 Lip Suck
p90,neutral_centered,participant_balanced,Disgust,AU28,0.11877804455779814,AU28 Lip Suck
p90,neutral_centered,participant_balanced,Fear,AU28,0.021769004581785226,AU28 Lip Suck
p90,neutral_centered,participant_balanced,Happiness,AU28,0.17263970519793678,AU28 Lip Suck
p90,neutral_centered,participant_balanced,Neutral,AU28,-1.891917506673552e-19,AU28 Lip Suck
p90,neutral_centered,participant_balanced,Sadness,AU28,0.02605163758032521,AU28 Lip Suck
p90,neutral_centered,participant_balanced,Surprise,AU28,0.009207305691774893,AU28 Lip Suck
p90,neutral_centered,participant_balanced,Anger,AU43,0.11130273564934444,AU43 Eyes Closed
p90,neutral_centered,participant_balanced,Disgust,AU43,0.20314124367256192,AU43 Eyes Closed
p90,neutral_centered,participant_balanced,Fear,AU43,0.007917378141741795,AU43 Eyes Closed
p90,neutral_centered,participant_balanced,Happiness,AU43,0.00954049705835521,AU43 Eyes Closed
p90,neutral_centered,participant_balanced,Neutral,AU43,-2.3092300152169203e-19,AU43 Eyes Closed
p90,neutral_centered,participant_balanced,Sadness,AU43,0.1367381072200851,AU43 Eyes Closed
p90,neutral_centered,participant_balanced,Surprise,AU43,0.031217290230446584,AU43 Eyes Closed
p90,neutral_centered,participant_balanced,Anger,AD29,0.05398687472664862,AD29 Jaw Thrust
p90,neutral_centered,participant_balanced,Disgust,AD29,0.05481015608485537,AD29 Jaw Thrust
p90,neutral_centered,participant_balanced,Fear,AD29,0.0667957589401466,AD29 Jaw Thrust
p90,neutral_centered,participant_balanced,Happiness,AD29,0.01007694804394725,AD29 Jaw Thrust
p90,neutral_centered,participant_balanced,Neutral,AD29,2.918388491710099e-19,AD29 Jaw Thrust
p90,neutral_centered,participant_balanced,Sadness,AD29,0.08644506391055408,AD29 Jaw Thrust
p90,neutral_centered,participant_balanced,Surprise,AD29,0.1650638270389552,AD29 Jaw Thrust
p90,neutral_centered,participant_balanced,Anger,AD30,0.02306756377661902,AD30 Jaw Sideways
p90,neutral_centered,participant_balanced,Disgust,AD30,0.014849904263210208,AD30 Jaw Sideways
p90,neutral_centered,participant_balanced,Fear,AD30,0.004905524876288138,AD30 Jaw Sideways
p90,neutral_centered,participant_balanced,Happiness,AD30,0.0051736384633935505,AD30 Jaw Sideways
p90,neutral_centered,participant_balanced,Neutral,AD30,-2.7777442734718286e-21,AD30 Jaw Sideways
p90,neutral_centered,participant_balanced,Sadness,AD30,0.028913078644110347,AD30 Jaw Sideways
p90,neutral_centered,participant_balanced,Surprise,AD30,0.026637100414698,AD30 Jaw Sideways
p90,neutral_centered,participant_balanced,Anger,AD34,0.015572585116684424,AD34 Cheek Puff
p90,neutral_centered,participant_balanced,Disgust,AD34,0.005751408063633431,AD34 Cheek Puff
p90,neutral_centered,participant_balanced,Fear,AD34,0.0009770893012203115,AD34 Cheek Puff
p90,neutral_centered,participant_balanced,Happiness,AD34,0.0006738740640177829,AD34 Cheek Puff
p90,neutral_centered,participant_balanced,Neutral,AD34,-2.3790413488009908e-20,AD34 Cheek Puff
p90,neutral_centered,participant_balanced,Sadness,AD34,0.01871952427753589,AD34 Cheek Puff
p90,neutral_centered,participant_balanced,Surprise,AD34,0.007740643875276061,AD34 Cheek Puff
p90,neutral_centered,participant_balanced,Anger,AD35,2.916863247448595e-06,AD35 Cheek Suck
p90,neutral_centered,participant_balanced,Disgust,AD35,0.00014177947732586305,AD35 Cheek Suck
p90,neutral_centered,participant_balanced,Fear,AD35,0.00017964296206217142,AD35 Cheek Suck
p90,neutral_centered,participant_balanced,Happiness,AD35,2.942161213747221e-06,AD35 Cheek Suck
p90,neutral_centered,participant_balanced,Neutral,AD35,1.1077241411709704e-22,AD35 Cheek Suck
p90,neutral_centered,participant_balanced,Sadness,AD35,-8.159040141514405e-07,AD35 Cheek Suck
p90,neutral_centered,participant_balanced,Surprise,AD35,0.011707649577130205,AD35 Cheek Suck
p90,neutral_centered,participant_balanced,Anger,EYE61,-0.02187171838388049,EYE61 Eyes Turn Left
p90,neutral_centered,participant_balanced,Disgust,EYE61,-0.014941555102960155,EYE61 Eyes Turn Left
p90,neutral_centered,participant_balanced,Fear,EYE61,-0.008135066246794064,EYE61 Eyes Turn Left
p90,neutral_centered,participant_balanced,Happiness,EYE61,-0.01689793114965889,EYE61 Eyes Turn Left
p90,neutral_centered,participant_balanced,Neutral,EYE61,1.2192015964316682e-19,EYE61 Eyes Turn Left
p90,neutral_centered,participant_balanced,Sadness,EYE61,-0.013465427984584681,EYE61 Eyes Turn Left
p90,neutral_centered,participant_balanced,Surprise,EYE61,-0.017848616069371756,EYE61 Eyes Turn Left
p90,neutral_centered,participant_balanced,Anger,EYE62,-0.004738921099762148,EYE62 Eyes Turn Right
p90,neutral_centered,participant_balanced,Disgust,EYE62,0.001490729130389543,EYE62 Eyes Turn Right
p90,neutral_centered,participant_balanced,Fear,EYE62,-0.0011084143568239192,EYE62 Eyes Turn Right
p90,neutral_centered,participant_balanced,Happiness,EYE62,0.01239233360753351,EYE62 Eyes Turn Right
p90,neutral_centered,participant_balanced,Neutral,EYE62,1.3519828995311306e-18,EYE62 Eyes Turn Right
p90,neutral_centered,participant_balanced,Sadness,EYE62,0.004003782689255924,EYE62 Eyes Turn Right
p90,neutral_centered,participant_balanced,Surprise,EYE62,0.010795425949285092,EYE62 Eyes Turn Right
p90,neutral_centered,participant_balanced,Anger,EYE63,0.02605828903560695,EYE63 Eyes Up
p90,neutral_centered,participant_balanced,Disgust,EYE63,-0.008183782033086014,EYE63 Eyes Up
p90,neutral_centered,participant_balanced,Fear,EYE63,-0.01879484870936575,EYE63 Eyes Up
p90,neutral_centered,participant_balanced,Happiness,EYE63,0.0031725620231023302,EYE63 Eyes Up
p90,neutral_centered,participant_balanced,Neutral,EYE63,2.3183521824681553e-18,EYE63 Eyes Up
p90,neutral_centered,participant_balanced,Sadness,EYE63,-0.017244323076273747,EYE63 Eyes Up
p90,neutral_centered,participant_balanced,Surprise,EYE63,-0.021860685331505904,EYE63 Eyes Up
p90,neutral_centered,participant_balanced,Anger,EYE64,0.09983402749056745,EYE64 Eyes Down
p90,neutral_centered,participant_balanced,Disgust,EYE64,0.12191173012443603,EYE64 Eyes Down
p90,neutral_centered,participant_balanced,Fear,EYE64,-0.0071814143471416875,EYE64 Eyes Down
p90,neutral_centered,participant_balanced,Happiness,EYE64,0.03025239972801714,EYE64 Eyes Down
p90,neutral_centered,participant_balanced,Neutral,EYE64,-2.1508148686948028e-19,EYE64 Eyes Down
p90,neutral_centered,participant_balanced,Sadness,EYE64,0.064188858614158,EYE64 Eyes Down
p90,neutral_centered,participant_balanced,Surprise,EYE64,-0.0005914648487166378,EYE64 Eyes Down
p90,neutral_centered,participant_balanced,Anger,UNMAPPED_MouthLeft,0.014506599459928327,MouthLeft (unmapped)
p90,neutral_centered,participant_balanced,Disgust,UNMAPPED_MouthLeft,0.016810859379237677,MouthLeft (unmapped)
p90,neutral_centered,participant_balanced,Fear,UNMAPPED_MouthLeft,0.0030303951633945023,MouthLeft (unmapped)
p90,neutral_centered,participant_balanced,Happiness,UNMAPPED_MouthLeft,0.008743055908548776,MouthLeft (unmapped)
p90,neutral_centered,participant_balanced,Neutral,UNMAPPED_MouthLeft,-8.745148939386328e-20,MouthLeft (unmapped)
p90,neutral_centered,participant_balanced,Sadness,UNMAPPED_MouthLeft,0.0038157051299116188,MouthLeft (unmapped)
p90,neutral_centered,participant_balanced,Surprise,UNMAPPED_MouthLeft,0.0035548145175442213,MouthLeft (unmapped)
p90,neutral_centered,participant_balanced,Anger,UNMAPPED_MouthRight,0.005129800608555508,MouthRight (unmapped)
p90,neutral_centered,participant_balanced,Disgust,UNMAPPED_MouthRight,0.005602891307014763,MouthRight (unmapped)
p90,neutral_centered,participant_balanced,Fear,UNMAPPED_MouthRight,0.0012467049615014424,MouthRight (unmapped)
p90,neutral_centered,participant_balanced,Happiness,UNMAPPED_MouthRight,0.003639081073193884,MouthRight (unmapped)
p90,neutral_centered,participant_balanced,Neutral,UNMAPPED_MouthRight,8.511069535461002e-21,MouthRight (unmapped)
p90,neutral_centered,participant_balanced,Sadness,UNMAPPED_MouthRight,0.00021410144937858067,MouthRight (unmapped)
p90,neutral_centered,participant_balanced,Surprise,UNMAPPED_MouthRight,0.004462337206365046,MouthRight (unmapped)
p90,neutral_centered_standardized,sample_weighted,Anger,AU1,0.33769732895800947,AU1 Inner Brow Raiser
p90,neutral_centered_standardized,sample_weighted,Disgust,AU1,0.34020619540357167,AU1 Inner Brow Raiser
p90,neutral_centered_standardized,sample_weighted,Fear,AU1,1.2279357035500849,AU1 Inner Brow Raiser
p90,neutral_centered_standardized,sample_weighted,Happiness,AU1,0.21399728121686323,AU1 Inner Brow Raiser
p90,neutral_centered_standardized,sample_weighted,Neutral,AU1,1.9954989004700524e-18,AU1 Inner Brow Raiser
p90,neutral_centered_standardized,sample_weighted,Sadness,AU1,0.5192293747800955,AU1 Inner Brow Raiser
p90,neutral_centered_standardized,sample_weighted,Surprise,AU1,1.4927491702425122,AU1 Inner Brow Raiser
p90,neutral_centered_standardized,sample_weighted,Anger,AU2,0.06585724339795279,AU2 Outer Brow Raiser
p90,neutral_centered_standardized,sample_weighted,Disgust,AU2,0.13566371527266044,AU2 Outer Brow Raiser
